"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,2,100,2,2,2,5240088
"blank1","blank2","female",100,100,52,100,52,52,52,5240088
"blank1","blank2","fifteento49",100,100,0,100,0,0,0,5240088
"blank1","blank2","fiveto14",100,100,6,100,6,6,6,5240088
"blank1","blank2","gt49",100,100,0,100,0,0,0,5240088
"blank1","blank2","higher",,,,,,,,2683681
"blank1","blank2","male",100,100,48,100,48,48,48,5240088
"blank1","blank2","no.birth.reg",100,100,4,100,4,4,4,512682
"blank1","blank2","no.educ",,,,,,,,2683681
"blank1","blank2","no.skilled.attendant",100,100,33,100,33,33,33,1485016
"blank1","blank2","non.p20",100,100,91,100,91,91,91,5240088
"blank1","blank2","p20",100,100,9,100,9,9,9,5240088
"blank1","blank2","primary",,,,,,,,2683681
"blank1","blank2","rural",100,100,62,100,62,62,62,5240088
"blank1","blank2","secondary",,,,,,,,2683681
"blank1","blank2","stunted",100,100,,100,,,,512682
"blank1","blank2","under5",100,100,94,100,94,94,94,5240088
"blank1","blank2","urban",100,100,38,100,38,38,38,5240088
"blank1","ext","female",100,2,52,2,1,52,1,5240088
"blank1","ext","fifteento49",100,2,0,2,0,0,0,5240088
"blank1","ext","fiveto14",100,2,6,2,0,6,0,5240088
"blank1","ext","gt49",100,2,0,2,0,0,0,5240088
"blank1","ext","higher",,,,,,,,2683681
"blank1","ext","male",100,2,48,2,1,48,1,5240088
"blank1","ext","no.birth.reg",100,2,4,2,0,4,0,512682
"blank1","ext","no.educ",,,,,,,,2683681
"blank1","ext","no.skilled.attendant",100,0,33,0,0,33,0,1485016
"blank1","ext","non.p20",100,2,91,2,0,91,0,5240088
"blank1","ext","p20",100,2,9,2,2,9,2,5240088
"blank1","ext","primary",,,,,,,,2683681
"blank1","ext","rural",100,2,62,2,2,62,2,5240088
"blank1","ext","secondary",,,,,,,,2683681
"blank1","ext","stunted",100,2,,2,0,,0,512682
"blank1","ext","under5",100,2,94,2,2,94,2,5240088
"blank1","ext","urban",100,2,38,2,0,38,0,5240088
"blank1","female","fifteento49",100,52,0,52,0,0,0,5240088
"blank1","female","fiveto14",100,52,6,52,6,6,6,5240088
"blank1","female","gt49",100,52,0,52,0,0,0,5240088
"blank1","female","higher",,,,,,,,2683681
"blank1","female","male",100,52,48,52,0,48,0,5240088
"blank1","female","no.birth.reg",100,48,4,48,0,4,0,512682
"blank1","female","no.educ",,,,,,,,2683681
"blank1","female","no.skilled.attendant",100,100,33,100,33,33,33,1485016
"blank1","female","non.p20",100,52,91,52,47,91,47,5240088
"blank1","female","p20",100,52,9,52,4,9,4,5240088
"blank1","female","primary",,,,,,,,2683681
"blank1","female","rural",100,52,62,52,31,62,31,5240088
"blank1","female","secondary",,,,,,,,2683681
"blank1","female","stunted",100,48,,48,0,,0,512682
"blank1","female","under5",100,52,94,52,46,94,46,5240088
"blank1","female","urban",100,52,38,52,20,38,20,5240088
"blank1","fifteento49","fiveto14",100,0,6,0,0,6,0,5240088
"blank1","fifteento49","gt49",100,0,0,0,0,0,0,5240088
"blank1","fifteento49","higher",,,,,,,,2683681
"blank1","fifteento49","male",100,0,48,0,0,48,0,5240088
"blank1","fifteento49","no.birth.reg",100,0,4,0,0,4,0,512682
"blank1","fifteento49","no.educ",,,,,,,,2683681
"blank1","fifteento49","no.skilled.attendant",100,100,33,100,33,33,33,1485016
"blank1","fifteento49","non.p20",100,0,91,0,0,91,0,5240088
"blank1","fifteento49","p20",100,0,9,0,0,9,0,5240088
"blank1","fifteento49","primary",,,,,,,,2683681
"blank1","fifteento49","rural",100,0,62,0,0,62,0,5240088
"blank1","fifteento49","secondary",,,,,,,,2683681
"blank1","fifteento49","stunted",100,0,,0,0,,0,512682
"blank1","fifteento49","under5",100,0,94,0,0,94,0,5240088
"blank1","fifteento49","urban",100,0,38,0,0,38,0,5240088
"blank1","fiveto14","gt49",100,6,0,6,0,0,0,5240088
"blank1","fiveto14","higher",,,,,,,,2683681
