"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,9,100,9,9,9,4082727
"blank1","blank2","female",100,100,52,100,52,52,52,4082727
"blank1","blank2","fifteento49",100,100,0,100,0,0,0,4082727
"blank1","blank2","fiveto14",100,100,3,100,3,3,3,4082727
"blank1","blank2","gt49",100,100,0,100,0,0,0,4082727
"blank1","blank2","higher",,,,,,,,2785907
"blank1","blank2","male",100,100,48,100,48,48,48,4082727
"blank1","blank2","no.birth.reg",100,100,6,100,6,6,6,277659
"blank1","blank2","no.educ",,,,,,,,2785907
"blank1","blank2","no.skilled.attendant",,,,,,,,1040000
"blank1","blank2","non.p20",100,100,82,100,82,82,82,4082727
"blank1","blank2","p20",100,100,18,100,18,18,18,4082727
"blank1","blank2","primary",,,,,,,,2785907
"blank1","blank2","rural",100,100,52,100,52,52,52,4082727
"blank1","blank2","secondary",,,,,,,,2785907
"blank1","blank2","stunted",100,100,,100,,,,277659
"blank1","blank2","under5",100,100,97,100,97,97,97,4082727
"blank1","blank2","urban",100,100,48,100,48,48,48,4082727
"blank1","ext","female",100,9,52,9,5,52,5,4082727
"blank1","ext","fifteento49",100,9,0,9,0,0,0,4082727
"blank1","ext","fiveto14",100,9,3,9,0,3,0,4082727
"blank1","ext","gt49",100,9,0,9,0,0,0,4082727
"blank1","ext","higher",,,,,,,,2785907
"blank1","ext","male",100,9,48,9,4,48,4,4082727
"blank1","ext","no.birth.reg",100,9,6,9,0,6,0,277659
"blank1","ext","no.educ",,,,,,,,2785907
"blank1","ext","no.skilled.attendant",,,,,,,,1040000
"blank1","ext","non.p20",100,9,82,9,0,82,0,4082727
"blank1","ext","p20",100,9,18,9,9,18,9,4082727
"blank1","ext","primary",,,,,,,,2785907
"blank1","ext","rural",100,9,52,9,8,52,8,4082727
"blank1","ext","secondary",,,,,,,,2785907
"blank1","ext","stunted",100,9,,9,0,,0,277659
"blank1","ext","under5",100,9,97,9,9,97,9,4082727
"blank1","ext","urban",100,9,48,9,1,48,1,4082727
"blank1","female","fifteento49",100,52,0,52,0,0,0,4082727
"blank1","female","fiveto14",100,52,3,52,3,3,3,4082727
"blank1","female","gt49",100,52,0,52,0,0,0,4082727
"blank1","female","higher",,,,,,,,2785907
"blank1","female","male",100,52,48,52,0,48,0,4082727
"blank1","female","no.birth.reg",100,50,6,50,0,6,0,277659
"blank1","female","no.educ",,,,,,,,2785907
"blank1","female","no.skilled.attendant",,,,,,,,1040000
"blank1","female","non.p20",100,52,82,52,43,82,43,4082727
"blank1","female","p20",100,52,18,52,9,18,9,4082727
"blank1","female","primary",,,,,,,,2785907
"blank1","female","rural",100,52,52,52,26,52,26,4082727
"blank1","female","secondary",,,,,,,,2785907
"blank1","female","stunted",100,50,,50,0,,0,277659
