"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,7,100,7,7,7,181192646
"blank1","blank2","female",100,100,50,100,50,50,50,181192646
"blank1","blank2","fifteento49",100,100,49,100,49,49,49,181192646
"blank1","blank2","fiveto14",100,100,25,100,25,25,25,181192646
"blank1","blank2","gt49",100,100,12,100,12,12,12,181192646
"blank1","blank2","higher",100,100,13,100,13,13,13,79951817
"blank1","blank2","male",100,100,50,100,50,50,50,181192646
"blank1","blank2","no.birth.reg",100,100,66,100,66,66,66,24091129
"blank1","blank2","no.educ",100,100,55,100,55,55,55,79951817
"blank1","blank2","no.skilled.attendant",100,100,65,100,65,65,65,45713139
"blank1","blank2","non.p20",100,100,76,100,76,76,76,181192646
"blank1","blank2","p20",100,100,24,100,24,24,24,181192646
"blank1","blank2","primary",100,100,45,100,45,45,45,79951817
"blank1","blank2","rural",100,100,67,100,67,67,67,181192646
"blank1","blank2","secondary",100,100,24,100,24,24,24,79951817
"blank1","blank2","stunted",100,100,40,100,40,40,40,24091129
"blank1","blank2","under5",100,100,14,100,14,14,14,181192646
"blank1","blank2","urban",100,100,33,100,33,33,33,181192646
"blank1","ext","female",100,7,50,7,3,50,3,181192646
"blank1","ext","fifteento49",100,7,49,7,3,49,3,181192646
"blank1","ext","fiveto14",100,7,25,7,2,25,2,181192646
"blank1","ext","gt49",100,7,12,7,1,12,1,181192646
"blank1","ext","higher",100,7,13,7,0,13,0,79951817
"blank1","ext","male",100,7,50,7,4,50,4,181192646
"blank1","ext","no.birth.reg",100,9,66,9,8,66,8,24091129
"blank1","ext","no.educ",100,7,55,7,6,55,6,79951817
"blank1","ext","no.skilled.attendant",100,6,65,6,4,65,4,45713139
"blank1","ext","non.p20",100,7,76,7,0,76,0,181192646
"blank1","ext","p20",100,7,24,7,7,24,7,181192646
"blank1","ext","primary",100,7,45,7,1,45,1,79951817
"blank1","ext","rural",100,7,67,7,7,67,7,181192646
"blank1","ext","secondary",100,7,24,7,0,24,0,79951817
"blank1","ext","stunted",100,9,40,9,1,40,1,24091129
"blank1","ext","under5",100,7,14,7,1,14,1,181192646
"blank1","ext","urban",100,7,33,7,0,33,0,181192646
"blank1","female","fifteento49",100,50,49,50,25,49,25,181192646
"blank1","female","fiveto14",100,50,25,50,12,25,12,181192646
"blank1","female","gt49",100,50,12,50,6,12,6,181192646
"blank1","female","higher",100,51,13,51,4,13,4,79951817
"blank1","female","male",100,50,50,50,0,50,0,181192646
"blank1","female","no.birth.reg",100,49,66,49,32,66,32,24091129
"blank1","female","no.educ",100,51,55,51,35,55,35,79951817
"blank1","female","no.skilled.attendant",100,100,65,100,65,65,65,45713139
"blank1","female","non.p20",100,50,76,50,38,76,38,181192646
"blank1","female","p20",100,50,24,50,12,24,12,181192646
"blank1","female","primary",100,51,45,51,16,45,16,79951817
"blank1","female","rural",100,50,67,50,34,67,34,181192646
