"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,53,100,53,53,53,10431249
"blank1","blank2","female",100,100,51,100,51,51,51,10431249
"blank1","blank2","fifteento49",100,100,49,100,49,49,49,10431249
"blank1","blank2","fiveto14",100,100,24,100,24,24,24,10431249
"blank1","blank2","gt49",100,100,15,100,15,15,15,10431249
"blank1","blank2","higher",100,100,7,100,7,7,7,4686852
"blank1","blank2","male",100,100,49,100,49,49,49,10431249
"blank1","blank2","no.birth.reg",100,100,19,100,19,19,19,1247399
"blank1","blank2","no.educ",100,100,62,100,62,62,62,4686852
"blank1","blank2","no.skilled.attendant",100,100,76,100,76,76,76,2759137
"blank1","blank2","non.p20",100,100,37,100,37,37,37,10431249
"blank1","blank2","p20",100,100,63,100,63,63,63,10431249
"blank1","blank2","primary",100,100,38,100,38,38,38,4686852
"blank1","blank2","rural",100,100,60,100,60,60,60,10431249
"blank1","blank2","secondary",100,100,9,100,9,9,9,4686852
"blank1","blank2","stunted",100,100,18,100,18,18,18,1247399
"blank1","blank2","under5",100,100,12,100,12,12,12,10431249
"blank1","blank2","urban",100,100,40,100,40,40,40,10431249
"blank1","ext","female",100,53,51,53,26,51,26,10431249
"blank1","ext","fifteento49",100,53,49,53,22,49,22,10431249
"blank1","ext","fiveto14",100,53,24,53,14,24,14,10431249
"blank1","ext","gt49",100,53,15,53,10,15,10,10431249
"blank1","ext","higher",100,51,7,51,0,7,0,4686852
"blank1","ext","male",100,53,49,53,27,49,27,10431249
"blank1","ext","no.birth.reg",100,60,19,60,14,19,14,1247399
"blank1","ext","no.educ",100,51,62,51,42,62,42,4686852
"blank1","ext","no.skilled.attendant",100,44,76,44,37,76,37,2759137
"blank1","ext","non.p20",100,53,37,53,0,37,0,10431249
"blank1","ext","p20",100,53,63,53,53,63,53,10431249
"blank1","ext","primary",100,51,38,51,9,38,9,4686852
"blank1","ext","rural",100,53,60,53,49,60,49,10431249
"blank1","ext","secondary",100,51,9,51,1,9,1,4686852
"blank1","ext","stunted",100,60,18,60,11,18,11,1247399
"blank1","ext","under5",100,53,12,53,7,12,7,10431249
"blank1","ext","urban",100,53,40,53,4,40,4,10431249
"blank1","female","fifteento49",100,51,49,51,26,49,26,10431249
"blank1","female","fiveto14",100,51,24,51,12,24,12,10431249
"blank1","female","gt49",100,51,15,51,8,15,8,10431249
"blank1","female","higher",100,53,7,53,3,7,3,4686852
"blank1","female","male",100,51,49,51,0,49,0,10431249
"blank1","female","no.birth.reg",100,49,19,49,9,19,9,1247399
"blank1","female","no.educ",100,53,62,53,35,62,35,4686852
"blank1","female","no.skilled.attendant",100,100,76,100,76,76,76,2759137
"blank1","female","non.p20",100,51,37,51,20,37,20,10431249
"blank1","female","p20",100,51,63,51,32,63,32,10431249
"blank1","female","primary",100,53,38,53,18,38,18,4686852
"blank1","female","rural",100,51,60,51,30,60,30,10431249
"blank1","female","secondary",100,53,9,53,4,9,4,4686852
"blank1","female","stunted",100,49,18,49,6,18,6,1247399
"blank1","female","under5",100,51,12,51,6,12,6,10431249
"blank1","female","urban",100,51,40,51,21,40,21,10431249
"blank1","fifteento49","fiveto14",100,49,24,49,0,24,0,10431249
"blank1","fifteento49","gt49",100,49,15,49,0,15,0,10431249
"blank1","fifteento49","higher",100,64,7,64,6,7,6,4686852
"blank1","fifteento49","male",100,49,49,49,23,49,23,10431249
