"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,60,100,60,60,60,11078095
"blank1","blank2","female",100,100,53,100,53,53,53,11078095
"blank1","blank2","fifteento49",100,100,46,100,46,46,46,11078095
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,11078095
"blank1","blank2","gt49",100,100,11,100,11,11,11,11078095
"blank1","blank2","higher",100,100,4,100,4,4,4,4267212
"blank1","blank2","male",100,100,47,100,47,47,47,11078095
"blank1","blank2","no.birth.reg",100,100,42,100,42,42,42,1712758
"blank1","blank2","no.educ",100,100,64,100,64,64,64,4267212
"blank1","blank2","no.skilled.attendant",100,100,49,100,49,49,49,2833119
"blank1","blank2","non.p20",100,100,26,100,26,26,26,11078095
"blank1","blank2","p20",100,100,74,100,74,74,74,11078095
"blank1","blank2","primary",100,100,36,100,36,36,36,4267212
"blank1","blank2","rural",100,100,83,100,83,83,83,11078095
"blank1","blank2","secondary",100,100,8,100,8,8,8,4267212
"blank1","blank2","stunted",100,100,33,100,33,33,33,1712758
"blank1","blank2","under5",100,100,15,100,15,15,15,11078095
"blank1","blank2","urban",100,100,17,100,17,17,17,11078095
"blank1","ext","female",100,60,53,60,32,53,32,11078095
"blank1","ext","fifteento49",100,60,46,60,26,46,26,11078095
"blank1","ext","fiveto14",100,60,28,60,18,28,18,11078095
"blank1","ext","gt49",100,60,11,60,7,11,7,11078095
"blank1","ext","higher",100,60,4,60,0,4,0,4267212
"blank1","ext","male",100,60,47,60,28,47,28,11078095
"blank1","ext","no.birth.reg",100,66,42,66,30,42,30,1712758
"blank1","ext","no.educ",100,60,64,60,47,64,47,4267212
"blank1","ext","no.skilled.attendant",100,58,49,58,28,49,28,2833119
"blank1","ext","non.p20",100,60,26,60,0,26,0,11078095
"blank1","ext","p20",100,60,74,60,60,74,60,11078095
"blank1","ext","primary",100,60,36,60,14,36,14,4267212
"blank1","ext","rural",100,60,83,60,58,83,58,11078095
"blank1","ext","secondary",100,60,8,60,1,8,1,4267212
"blank1","ext","stunted",100,66,33,66,19,33,19,1712758
"blank1","ext","under5",100,60,15,60,10,15,10,11078095
"blank1","ext","urban",100,60,17,60,3,17,3,11078095
"blank1","female","fifteento49",100,53,46,53,25,46,25,11078095
"blank1","female","fiveto14",100,53,28,53,14,28,14,11078095
"blank1","female","gt49",100,53,11,53,6,11,6,11078095
"blank1","female","higher",100,56,4,56,2,4,2,4267212
"blank1","female","male",100,53,47,53,0,47,0,11078095
"blank1","female","no.birth.reg",100,50,42,50,20,42,20,1712758
"blank1","female","no.educ",100,56,64,56,38,64,38,4267212
"blank1","female","no.skilled.attendant",100,100,49,100,49,49,49,2833119
"blank1","female","non.p20",100,53,26,53,13,26,13,11078095
"blank1","female","p20",100,53,74,53,40,74,40,11078095
"blank1","female","primary",100,56,36,56,18,36,18,4267212
"blank1","female","rural",100,53,83,53,44,83,44,11078095
"blank1","female","secondary",100,56,8,56,3,8,3,4267212
"blank1","female","stunted",100,50,33,50,9,33,9,1712758
"blank1","female","under5",100,53,15,53,7,15,7,11078095
"blank1","female","urban",100,53,17,53,9,17,9,11078095
"blank1","fifteento49","fiveto14",100,46,28,46,0,28,0,11078095
"blank1","fifteento49","gt49",100,46,11,46,0,11,0,11078095
"blank1","fifteento49","higher",100,72,4,72,4,4,4,4267212
"blank1","fifteento49","male",100,46,47,46,21,47,21,11078095
"blank1","fifteento49","no.birth.reg",100,0,42,0,0,42,0,1712758
"blank1","fifteento49","no.educ",100,72,64,72,42,64,42,4267212
"blank1","fifteento49","no.skilled.attendant",100,100,49,100,49,49,49,2833119
"blank1","fifteento49","non.p20",100,46,26,46,14,26,14,11078095
"blank1","fifteento49","p20",100,46,74,46,32,74,32,11078095
"blank1","fifteento49","primary",100,72,36,72,30,36,30,4267212
"blank1","fifteento49","rural",100,46,83,46,37,83,37,11078095
"blank1","fifteento49","secondary",100,72,8,72,7,8,7,4267212
"blank1","fifteento49","stunted",100,0,33,0,0,33,0,1712758
"blank1","fifteento49","under5",100,46,15,46,0,15,0,11078095
"blank1","fifteento49","urban",100,46,17,46,9,17,9,11078095
"blank1","fiveto14","gt49",100,28,11,28,0,11,0,11078095
"blank1","fiveto14","higher",100,0,4,0,0,4,0,4267212
"blank1","fiveto14","male",100,28,47,28,14,47,14,11078095
"blank1","fiveto14","no.birth.reg",100,0,42,0,0,42,0,1712758
"blank1","fiveto14","no.educ",100,0,64,0,0,64,0,4267212
"blank1","fiveto14","no.skilled.attendant",100,0,49,0,0,49,0,2833119
"blank1","fiveto14","non.p20",100,28,26,28,7,26,7,11078095
"blank1","fiveto14","p20",100,28,74,28,22,74,22,11078095
"blank1","fiveto14","primary",100,0,36,0,0,36,0,4267212
"blank1","fiveto14","rural",100,28,83,28,24,83,24,11078095
"blank1","fiveto14","secondary",100,0,8,0,0,8,0,4267212
"blank1","fiveto14","stunted",100,0,33,0,0,33,0,1712758
"blank1","fiveto14","under5",100,28,15,28,0,15,0,11078095
"blank1","fiveto14","urban",100,28,17,28,4,17,4,11078095
"blank1","gt49","higher",100,28,4,28,0,4,0,4267212
"blank1","gt49","male",100,11,47,11,5,47,5,11078095
"blank1","gt49","no.birth.reg",100,0,42,0,0,42,0,1712758
"blank1","gt49","no.educ",100,28,64,28,22,64,22,4267212
"blank1","gt49","no.skilled.attendant",100,0,49,0,0,49,0,2833119
"blank1","gt49","non.p20",100,11,26,11,2,26,2,11078095
"blank1","gt49","p20",100,11,74,11,9,74,9,11078095
"blank1","gt49","primary",100,28,36,28,5,36,5,4267212
"blank1","gt49","rural",100,11,83,11,10,83,10,11078095
"blank1","gt49","secondary",100,28,8,28,1,8,1,4267212
"blank1","gt49","stunted",100,0,33,0,0,33,0,1712758
"blank1","gt49","under5",100,11,15,11,0,15,0,11078095
"blank1","gt49","urban",100,11,17,11,1,17,1,11078095
"blank1","higher","male",100,4,44,4,2,44,2,4267212
"blank1","higher","no.birth.reg",,,,,,,,4267212
"blank1","higher","no.educ",100,4,64,4,0,64,0,4267212
"blank1","higher","no.skilled.attendant",100,4,45,4,2,45,2,1728919
"blank1","higher","non.p20",100,4,26,4,4,26,4,4267212
"blank1","higher","p20",100,4,74,4,0,74,0,4267212
"blank1","higher","primary",100,4,36,4,4,36,4,4267212
"blank1","higher","rural",100,4,83,4,1,83,1,4267212
"blank1","higher","secondary",100,4,8,4,4,8,4,4267212
"blank1","higher","stunted",,,,,,,,4267212
"blank1","higher","under5",100,4,0,4,0,0,0,4267212
"blank1","higher","urban",100,4,17,4,3,17,3,4267212
"blank1","male","no.birth.reg",100,50,42,50,21,42,21,1712758
"blank1","male","no.educ",100,44,64,44,26,64,26,4267212
"blank1","male","no.skilled.attendant",100,0,49,0,0,49,0,2833119
"blank1","male","non.p20",100,47,26,47,13,26,13,11078095
"blank1","male","p20",100,47,74,47,35,74,35,11078095
"blank1","male","primary",100,44,36,44,18,36,18,4267212
"blank1","male","rural",100,47,83,47,39,83,39,11078095
"blank1","male","secondary",100,44,8,44,4,8,4,4267212
"blank1","male","stunted",100,50,33,50,12,33,12,1712758
"blank1","male","under5",100,47,15,47,7,15,7,11078095
"blank1","male","urban",100,47,17,47,8,17,8,11078095
"blank1","no.birth.reg","no.educ",,,,,,,,4267212
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,1712758
"blank1","no.birth.reg","non.p20",100,42,22,42,7,22,7,1712758
"blank1","no.birth.reg","p20",100,42,78,42,34,78,34,1712758
"blank1","no.birth.reg","primary",,,,,,,,4267212
"blank1","no.birth.reg","rural",100,42,84,42,34,84,34,1712758
"blank1","no.birth.reg","secondary",,,,,,,,4267212
"blank1","no.birth.reg","stunted",100,42,33,42,9,33,9,1712758
"blank1","no.birth.reg","under5",100,42,100,42,42,100,42,1712758
"blank1","no.birth.reg","urban",100,42,16,42,7,16,7,1712758
"blank1","no.educ","no.skilled.attendant",100,61,45,61,27,45,27,1728919
"blank1","no.educ","non.p20",100,64,26,64,10,26,10,4267212
"blank1","no.educ","p20",100,64,74,64,55,74,55,4267212
"blank1","no.educ","primary",100,64,36,64,0,36,0,4267212
"blank1","no.educ","rural",100,64,83,64,58,83,58,4267212
"blank1","no.educ","secondary",100,64,8,64,0,8,0,4267212
"blank1","no.educ","stunted",,,,,,,,4267212
"blank1","no.educ","under5",100,64,0,64,0,0,0,4267212
"blank1","no.educ","urban",100,64,17,64,7,17,7,4267212
"blank1","no.skilled.attendant","non.p20",100,49,28,49,14,28,14,2833119
"blank1","no.skilled.attendant","p20",100,49,72,49,35,72,35,2833119
"blank1","no.skilled.attendant","primary",100,45,39,45,18,39,18,1728919
"blank1","no.skilled.attendant","rural",100,49,81,49,40,81,40,2833119
