"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,20,100,20,20,20,14898092
"blank1","blank2","female",100,100,53,100,53,53,53,14898092
"blank1","blank2","fifteento49",100,100,44,100,44,44,44,14898092
"blank1","blank2","fiveto14",100,100,28,100,28,28,28,14898092
"blank1","blank2","gt49",100,100,12,100,12,12,12,14898092
"blank1","blank2","higher",100,100,9,100,9,9,9,5469706
"blank1","blank2","male",100,100,47,100,47,47,47,14898092
"blank1","blank2","no.birth.reg",100,100,67,100,67,67,67,2406395
"blank1","blank2","no.educ",100,100,9,100,9,9,9,5469706
"blank1","blank2","no.skilled.attendant",100,100,73,100,73,73,73,3809868
"blank1","blank2","non.p20",100,100,66,100,66,66,66,14898092
"blank1","blank2","p20",100,100,34,100,34,34,34,14898092
"blank1","blank2","primary",100,100,91,100,91,91,91,5469706
"blank1","blank2","rural",100,100,72,100,72,72,72,14898092
"blank1","blank2","secondary",100,100,55,100,55,55,55,5469706
"blank1","blank2","stunted",100,100,28,100,28,28,28,2406395
"blank1","blank2","under5",100,100,16,100,16,16,16,14898092
"blank1","blank2","urban",100,100,28,100,28,28,28,14898092
"blank1","ext","female",100,20,53,20,11,53,11,14898092
"blank1","ext","fifteento49",100,20,44,20,7,44,7,14898092
"blank1","ext","fiveto14",100,20,28,20,7,28,7,14898092
"blank1","ext","gt49",100,20,12,20,3,12,3,14898092
"blank1","ext","higher",100,18,9,18,0,9,0,5469706
"blank1","ext","male",100,20,47,20,9,47,9,14898092
"blank1","ext","no.birth.reg",100,22,67,22,18,67,18,2406395
"blank1","ext","no.educ",100,18,9,18,3,9,3,5469706
"blank1","ext","no.skilled.attendant",100,17,73,17,12,73,12,3809868
"blank1","ext","non.p20",100,20,66,20,0,66,0,14898092
"blank1","ext","p20",100,20,34,20,20,34,20,14898092
"blank1","ext","primary",100,18,91,18,15,91,15,5469706
"blank1","ext","rural",100,20,72,20,20,72,20,14898092
"blank1","ext","secondary",100,18,55,18,5,55,5,5469706
"blank1","ext","stunted",100,22,28,22,7,28,7,2406395
"blank1","ext","under5",100,20,16,20,3,16,3,14898092
"blank1","ext","urban",100,20,28,20,0,28,0,14898092
"blank1","female","fifteento49",100,53,44,53,23,44,23,14898092
"blank1","female","fiveto14",100,53,28,53,14,28,14,14898092
"blank1","female","gt49",100,53,12,53,7,12,7,14898092
"blank1","female","higher",100,56,9,56,4,9,4,5469706
"blank1","female","male",100,53,47,53,0,47,0,14898092
"blank1","female","no.birth.reg",100,50,67,50,33,67,33,2406395
"blank1","female","no.educ",100,56,9,56,7,9,7,5469706
"blank1","female","no.skilled.attendant",100,100,73,100,73,73,73,3809868
"blank1","female","non.p20",100,53,66,53,34,66,34,14898092
"blank1","female","p20",100,53,34,53,18,34,18,14898092
"blank1","female","primary",100,56,91,56,50,91,50,5469706
"blank1","female","rural",100,53,72,53,38,72,38,14898092
"blank1","female","secondary",100,56,55,56,27,55,27,5469706
"blank1","female","stunted",100,50,28,50,12,28,12,2406395
"blank1","female","under5",100,53,16,53,8,16,8,14898092
"blank1","female","urban",100,53,28,53,15,28,15,14898092
"blank1","fifteento49","fiveto14",100,44,28,44,0,28,0,14898092
"blank1","fifteento49","gt49",100,44,12,44,0,12,0,14898092
"blank1","fifteento49","higher",100,68,9,68,8,9,8,5469706
"blank1","fifteento49","male",100,44,47,44,21,47,21,14898092
"blank1","fifteento49","no.birth.reg",100,0,67,0,0,67,0,2406395
"blank1","fifteento49","no.educ",100,68,9,68,1,9,1,5469706
"blank1","fifteento49","no.skilled.attendant",100,100,73,100,73,73,73,3809868
"blank1","fifteento49","non.p20",100,44,66,44,32,66,32,14898092
"blank1","fifteento49","p20",100,44,34,44,13,34,13,14898092
"blank1","fifteento49","primary",100,68,91,68,67,91,67,5469706
