"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,25,100,25,25,25,29033361
"blank1","blank2","female",100,100,50,100,50,50,50,29033361
"blank1","blank2","fifteento49",100,100,0,100,0,0,0,29033361
"blank1","blank2","fiveto14",100,100,6,100,6,6,6,29033361
"blank1","blank2","gt49",100,100,0,100,0,0,0,29033361
"blank1","blank2","higher",,,,,,,,14858690
"blank1","blank2","male",100,100,50,100,50,50,50,29033361
"blank1","blank2","no.birth.reg",100,100,0,100,0,0,0,3134546
"blank1","blank2","no.educ",,,,,,,,14858690
"blank1","blank2","no.skilled.attendant",100,100,11,100,11,11,11,8167666
"blank1","blank2","non.p20",100,100,52,100,52,52,52,29033361
"blank1","blank2","p20",100,100,48,100,48,48,48,29033361
"blank1","blank2","primary",,,,,,,,14858690
"blank1","blank2","rural",100,100,69,100,69,69,69,29033361
"blank1","blank2","secondary",,,,,,,,14858690
"blank1","blank2","stunted",100,100,,100,,,,3134546
"blank1","blank2","under5",100,100,94,100,94,94,94,29033361
"blank1","blank2","urban",100,100,31,100,31,31,31,29033361
"blank1","ext","female",100,25,50,25,12,50,12,29033361
"blank1","ext","fifteento49",100,25,0,25,0,0,0,29033361
"blank1","ext","fiveto14",100,25,6,25,1,6,1,29033361
"blank1","ext","gt49",100,25,0,25,0,0,0,29033361
"blank1","ext","higher",,,,,,,,14858690
"blank1","ext","male",100,25,50,25,13,50,13,29033361
"blank1","ext","no.birth.reg",100,25,0,25,0,0,0,3134546
"blank1","ext","no.educ",,,,,,,,14858690
"blank1","ext","no.skilled.attendant",100,64,11,64,0,11,0,8167666
"blank1","ext","non.p20",100,25,52,25,0,52,0,29033361
"blank1","ext","p20",100,25,48,25,25,48,25,29033361
"blank1","ext","primary",,,,,,,,14858690
"blank1","ext","rural",100,25,69,25,24,69,24,29033361
"blank1","ext","secondary",,,,,,,,14858690
"blank1","ext","stunted",100,25,,25,0,,0,3134546
"blank1","ext","under5",100,25,94,25,24,94,24,29033361
"blank1","ext","urban",100,25,31,25,1,31,1,29033361
"blank1","female","fifteento49",100,50,0,50,0,0,0,29033361
"blank1","female","fiveto14",100,50,6,50,6,6,6,29033361
"blank1","female","gt49",100,50,0,50,0,0,0,29033361
"blank1","female","higher",,,,,,,,14858690
"blank1","female","male",100,50,50,50,0,50,0,29033361
"blank1","female","no.birth.reg",100,47,0,47,0,0,0,3134546
"blank1","female","no.educ",,,,,,,,14858690
"blank1","female","no.skilled.attendant",100,100,11,100,11,11,11,8167666
"blank1","female","non.p20",100,50,52,50,26,52,26,29033361
"blank1","female","p20",100,50,48,50,24,48,24,29033361
"blank1","female","primary",,,,,,,,14858690
"blank1","female","rural",100,50,69,50,34,69,34,29033361
"blank1","female","secondary",,,,,,,,14858690
"blank1","female","stunted",100,47,,47,0,,0,3134546
"blank1","female","under5",100,50,94,50,44,94,44,29033361
"blank1","female","urban",100,50,31,50,16,31,16,29033361
"blank1","fifteento49","fiveto14",100,0,6,0,0,6,0,29033361
"blank1","fifteento49","gt49",100,0,0,0,0,0,0,29033361
"blank1","fifteento49","higher",,,,,,,,14858690
"blank1","fifteento49","male",100,0,50,0,0,50,0,29033361
"blank1","fifteento49","no.birth.reg",100,0,0,0,0,0,0,3134546
