"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,32,100,32,32,32,6178859
"blank1","blank2","female",100,100,52,100,52,52,52,6178859
"blank1","blank2","fifteento49",100,100,43,100,43,43,43,6178859
"blank1","blank2","fiveto14",100,100,29,100,29,29,29,6178859
"blank1","blank2","gt49",100,100,12,100,12,12,12,6178859
"blank1","blank2","higher",100,100,5,100,5,5,5,2295746
"blank1","blank2","male",100,100,48,100,48,48,48,6178859
"blank1","blank2","no.birth.reg",100,100,17,100,17,17,17,993297
"blank1","blank2","no.educ",100,100,77,100,77,77,77,2295746
"blank1","blank2","no.skilled.attendant",100,100,52,100,52,52,52,1492597
"blank1","blank2","non.p20",100,100,47,100,47,47,47,6178859
"blank1","blank2","p20",100,100,53,100,53,53,53,6178859
"blank1","blank2","primary",100,100,23,100,23,23,23,2295746
"blank1","blank2","rural",100,100,69,100,69,69,69,6178859
"blank1","blank2","secondary",100,100,9,100,9,9,9,2295746
"blank1","blank2","stunted",100,100,33,100,33,33,33,993297
"blank1","blank2","under5",100,100,16,100,16,16,16,6178859
"blank1","blank2","urban",100,100,31,100,31,31,31,6178859
"blank1","ext","female",100,32,52,32,16,52,16,6178859
"blank1","ext","fifteento49",100,32,43,32,12,43,12,6178859
"blank1","ext","fiveto14",100,32,29,32,9,29,9,6178859
"blank1","ext","gt49",100,32,12,32,4,12,4,6178859
"blank1","ext","higher",100,32,5,32,0,5,0,2295746
"blank1","ext","male",100,32,48,32,15,48,15,6178859
"blank1","ext","no.birth.reg",100,37,17,37,6,17,6,993297
"blank1","ext","no.educ",100,32,77,32,29,77,29,2295746
"blank1","ext","no.skilled.attendant",100,29,52,29,16,52,16,1492597
"blank1","ext","non.p20",100,32,47,32,0,47,0,6178859
"blank1","ext","p20",100,32,53,32,32,53,32,6178859
"blank1","ext","primary",100,32,23,32,3,23,3,2295746
"blank1","ext","rural",100,32,69,32,30,69,30,6178859
"blank1","ext","secondary",100,32,9,32,0,9,0,2295746
"blank1","ext","stunted",100,37,33,37,7,33,7,993297
"blank1","ext","under5",100,32,16,32,6,16,6,6178859
"blank1","ext","urban",100,32,31,32,1,31,1,6178859
"blank1","female","fifteento49",100,52,43,52,23,43,23,6178859
"blank1","female","fiveto14",100,52,29,52,14,29,14,6178859
"blank1","female","gt49",100,52,12,52,6,12,6,6178859
"blank1","female","higher",100,54,5,54,2,5,2,2295746
"blank1","female","male",100,52,48,52,0,48,0,6178859
"blank1","female","no.birth.reg",100,51,17,51,8,17,8,993297
"blank1","female","no.educ",100,54,77,54,45,77,45,2295746
"blank1","female","no.skilled.attendant",100,100,52,100,52,52,52,1492597
"blank1","female","non.p20",100,52,47,52,24,47,24,6178859
"blank1","female","p20",100,52,53,52,27,53,27,6178859
"blank1","female","primary",100,54,23,54,8,23,8,2295746
"blank1","female","rural",100,52,69,52,36,69,36,6178859
"blank1","female","secondary",100,54,9,54,2,9,2,2295746
"blank1","female","stunted",100,51,33,51,10,33,10,993297
"blank1","female","under5",100,52,16,52,8,16,8,6178859
"blank1","female","urban",100,52,31,52,16,31,16,6178859
"blank1","fifteento49","fiveto14",100,43,29,43,0,29,0,6178859
"blank1","fifteento49","gt49",100,43,12,43,0,12,0,6178859
"blank1","fifteento49","higher",100,68,5,68,4,5,4,2295746
"blank1","fifteento49","male",100,43,48,43,19,48,19,6178859
"blank1","fifteento49","no.birth.reg",100,0,17,0,0,17,0,993297
"blank1","fifteento49","no.educ",100,68,77,68,49,77,49,2295746
"blank1","fifteento49","no.skilled.attendant",100,100,52,100,52,52,52,1492597
"blank1","fifteento49","non.p20",100,43,47,43,22,47,22,6178859
"blank1","fifteento49","p20",100,43,53,43,21,53,21,6178859
"blank1","fifteento49","primary",100,68,23,68,19,23,19,2295746
"blank1","fifteento49","rural",100,43,69,43,27,69,27,6178859
"blank1","fifteento49","secondary",100,68,9,68,7,9,7,2295746
"blank1","fifteento49","stunted",100,0,33,0,0,33,0,993297
"blank1","fifteento49","under5",100,43,16,43,0,16,0,6178859
"blank1","fifteento49","urban",100,43,31,43,16,31,16,6178859
"blank1","fiveto14","gt49",100,29,12,29,0,12,0,6178859
"blank1","fiveto14","higher",100,0,5,0,0,5,0,2295746
"blank1","fiveto14","male",100,29,48,29,15,48,15,6178859
"blank1","fiveto14","no.birth.reg",100,0,17,0,0,17,0,993297
"blank1","fiveto14","no.educ",100,0,77,0,0,77,0,2295746
"blank1","fiveto14","no.skilled.attendant",100,0,52,0,0,52,0,1492597
"blank1","fiveto14","non.p20",100,29,47,29,13,47,13,6178859
"blank1","fiveto14","p20",100,29,53,29,16,53,16,6178859
"blank1","fiveto14","primary",100,0,23,0,0,23,0,2295746
"blank1","fiveto14","rural",100,29,69,29,21,69,21,6178859
"blank1","fiveto14","secondary",100,0,9,0,0,9,0,2295746
"blank1","fiveto14","stunted",100,0,33,0,0,33,0,993297
"blank1","fiveto14","under5",100,29,16,29,0,16,0,6178859
"blank1","fiveto14","urban",100,29,31,29,8,31,8,6178859
"blank1","gt49","higher",100,32,5,32,1,5,1,2295746
"blank1","gt49","male",100,12,48,12,6,48,6,6178859
"blank1","gt49","no.birth.reg",100,0,17,0,0,17,0,993297
"blank1","gt49","no.educ",100,32,77,32,27,77,27,2295746
"blank1","gt49","no.skilled.attendant",100,0,52,0,0,52,0,1492597
"blank1","gt49","non.p20",100,12,47,12,5,47,5,6178859
"blank1","gt49","p20",100,12,53,12,7,53,7,6178859
"blank1","gt49","primary",100,32,23,32,4,23,4,2295746
"blank1","gt49","rural",100,12,69,12,9,69,9,6178859
"blank1","gt49","secondary",100,32,9,32,2,9,2,2295746
"blank1","gt49","stunted",100,0,33,0,0,33,0,993297
"blank1","gt49","under5",100,12,16,12,0,16,0,6178859
"blank1","gt49","urban",100,12,31,12,3,31,3,6178859
"blank1","higher","male",100,5,46,5,3,46,3,2295746
"blank1","higher","no.birth.reg",,,,,,,,2295746
"blank1","higher","no.educ",100,5,77,5,0,77,0,2295746
"blank1","higher","no.skilled.attendant",100,3,52,3,2,52,2,869784
"blank1","higher","non.p20",100,5,46,5,4,46,4,2295746
"blank1","higher","p20",100,5,54,5,0,54,0,2295746
"blank1","higher","primary",100,5,23,5,5,23,5,2295746
"blank1","higher","rural",100,5,69,5,1,69,1,2295746
"blank1","higher","secondary",100,5,9,5,5,9,5,2295746
"blank1","higher","stunted",,,,,,,,2295746
"blank1","higher","under5",100,5,0,5,0,0,0,2295746
"blank1","higher","urban",100,5,31,5,4,31,4,2295746
"blank1","male","no.birth.reg",100,49,17,49,8,17,8,993297
"blank1","male","no.educ",100,46,77,46,31,77,31,2295746
"blank1","male","no.skilled.attendant",100,0,52,0,0,52,0,1492597
"blank1","male","non.p20",100,48,47,48,22,47,22,6178859
"blank1","male","p20",100,48,53,48,26,53,26,6178859
"blank1","male","primary",100,46,23,46,15,23,15,2295746
"blank1","male","rural",100,48,69,48,33,69,33,6178859
"blank1","male","secondary",100,46,9,46,6,9,6,2295746
"blank1","male","stunted",100,49,33,49,10,33,10,993297
"blank1","male","under5",100,48,16,48,8,16,8,6178859
"blank1","male","urban",100,48,31,48,15,31,15,6178859
"blank1","no.birth.reg","no.educ",,,,,,,,2295746
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,993297
"blank1","no.birth.reg","non.p20",100,17,40,17,5,40,5,993297
"blank1","no.birth.reg","p20",100,17,60,17,11,60,11,993297
"blank1","no.birth.reg","primary",,,,,,,,2295746
"blank1","no.birth.reg","rural",100,17,75,17,14,75,14,993297
"blank1","no.birth.reg","secondary",,,,,,,,2295746
"blank1","no.birth.reg","stunted",100,17,33,17,3,33,3,993297
"blank1","no.birth.reg","under5",100,17,100,17,17,100,17,993297
"blank1","no.birth.reg","urban",100,17,25,17,3,25,3,993297
"blank1","no.educ","no.skilled.attendant",100,81,52,81,43,52,43,869784
"blank1","no.educ","non.p20",100,77,46,77,28,46,28,2295746
"blank1","no.educ","p20",100,77,54,77,48,54,48,2295746
"blank1","no.educ","primary",100,77,23,77,0,23,0,2295746
"blank1","no.educ","rural",100,77,69,77,60,69,60,2295746
"blank1","no.educ","secondary",100,77,9,77,0,9,0,2295746
"blank1","no.educ","stunted",,,,,,,,2295746
"blank1","no.educ","under5",100,77,0,77,0,0,0,2295746
"blank1","no.educ","urban",100,77,31,77,16,31,16,2295746
"blank1","no.skilled.attendant","non.p20",100,52,51,52,24,51,24,1492597
"blank1","no.skilled.attendant","p20",100,52,49,52,28,49,28,1492597
"blank1","no.skilled.attendant","primary",100,52,19,52,9,19,9,869784
"blank1","no.skilled.attendant","rural",100,52,64,52,35,64,35,1492597
"blank1","no.skilled.attendant","secondary",100,52,6,52,3,6,3,869784
"blank1","no.skilled.attendant","stunted",,,,,,,,993297
"blank1","no.skilled.attendant","under5",100,52,0,52,0,0,0,1492597
"blank1","no.skilled.attendant","urban",100,52,36,52,16,36,16,1492597
"blank1","non.p20","p20",100,47,53,47,0,53,0,6178859
"blank1","non.p20","primary",100,46,23,46,18,23,18,2295746
"blank1","non.p20","rural",100,47,69,47,18,69,18,6178859
"blank1","non.p20","secondary",100,46,9,46,8,9,8,2295746
"blank1","non.p20","stunted",100,40,33,40,6,33,6,993297
"blank1","non.p20","under5",100,47,16,47,7,16,7,6178859
"blank1","non.p20","urban",100,47,31,47,29,31,29,6178859
"blank1","p20","primary",100,54,23,54,6,23,6,2295746
"blank1","p20","rural",100,53,69,53,51,69,51,6178859
"blank1","p20","secondary",100,54,9,54,1,9,1,2295746
"blank1","p20","stunted",100,60,33,60,14,33,14,993297
"blank1","p20","under5",100,53,16,53,10,16,10,6178859
"blank1","p20","urban",100,53,31,53,2,31,2,6178859
"blank1","primary","rural",100,23,69,23,9,69,9,2295746
"blank1","primary","secondary",100,23,9,23,9,9,9,2295746
"blank1","primary","stunted",,,,,,,,2295746
"blank1","primary","under5",100,23,0,23,0,0,0,2295746
"blank1","primary","urban",100,23,31,23,15,31,15,2295746
"blank1","rural","secondary",100,69,9,69,2,9,2,2295746
"blank1","rural","stunted",100,75,33,75,20,33,20,993297
"blank1","rural","under5",100,69,16,69,12,16,12,6178859
"blank1","rural","urban",100,69,31,69,0,31,0,6178859
"blank1","secondary","stunted",,,,,,,,2295746
"blank1","secondary","under5",100,9,0,9,0,0,0,2295746
"blank1","secondary","urban",100,9,31,9,7,31,7,2295746
"blank1","stunted","under5",100,33,100,33,33,100,33,993297
"blank1","stunted","urban",100,33,25,33,3,25,3,993297
"blank1","under5","urban",100,16,31,16,4,31,4,6178859
"blank2","ext","female",100,32,52,32,16,52,16,6178859
"blank2","ext","fifteento49",100,32,43,32,12,43,12,6178859
"blank2","ext","fiveto14",100,32,29,32,9,29,9,6178859
"blank2","ext","gt49",100,32,12,32,4,12,4,6178859
"blank2","ext","higher",100,32,5,32,0,5,0,2295746
"blank2","ext","male",100,32,48,32,15,48,15,6178859
"blank2","ext","no.birth.reg",100,37,17,37,6,17,6,993297
"blank2","ext","no.educ",100,32,77,32,29,77,29,2295746
"blank2","ext","no.skilled.attendant",100,29,52,29,16,52,16,1492597
"blank2","ext","non.p20",100,32,47,32,0,47,0,6178859
"blank2","ext","p20",100,32,53,32,32,53,32,6178859
"blank2","ext","primary",100,32,23,32,3,23,3,2295746
"blank2","ext","rural",100,32,69,32,30,69,30,6178859
"blank2","ext","secondary",100,32,9,32,0,9,0,2295746
"blank2","ext","stunted",100,37,33,37,7,33,7,993297
"blank2","ext","under5",100,32,16,32,6,16,6,6178859
"blank2","ext","urban",100,32,31,32,1,31,1,6178859
"blank2","female","fifteento49",100,52,43,52,23,43,23,6178859
"blank2","female","fiveto14",100,52,29,52,14,29,14,6178859
"blank2","female","gt49",100,52,12,52,6,12,6,6178859
"blank2","female","higher",100,54,5,54,2,5,2,2295746
"blank2","female","male",100,52,48,52,0,48,0,6178859
