"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,2,100,2,2,2,1362514260
"blank1","blank2","female",100,100,50,100,50,50,50,1362514260
"blank1","blank2","fifteento49",100,100,54,100,54,54,54,1362514260
"blank1","blank2","fiveto14",100,100,11,100,11,11,11,1362514260
"blank1","blank2","gt49",100,100,30,100,30,30,30,1362514260
"blank1","blank2","higher",100,100,23,100,23,23,23,921235281
"blank1","blank2","male",100,100,50,100,50,50,50,1362514260
"blank1","blank2","no.birth.reg",100,100,21,100,21,21,21,81623521
"blank1","blank2","no.educ",100,100,24,100,24,24,24,921235281
"blank1","blank2","no.skilled.attendant",100,100,,100,,,,371412807
"blank1","blank2","non.p20",100,100,94,100,94,94,94,1362514260
"blank1","blank2","p20",100,100,6,100,6,6,6,1362514260
"blank1","blank2","primary",100,100,76,100,76,76,76,921235281
"blank1","blank2","rural",100,100,52,100,52,52,52,1362514260
"blank1","blank2","secondary",100,100,55,100,55,55,55,921235281
"blank1","blank2","stunted",100,100,32,100,32,32,32,81623521
"blank1","blank2","under5",100,100,5,100,5,5,5,1362514260
"blank1","blank2","urban",100,100,48,100,48,48,48,1362514260
"blank1","ext","female",100,2,50,2,1,50,1,1362514260
"blank1","ext","fifteento49",100,2,54,2,1,54,1,1362514260
"blank1","ext","fiveto14",100,2,11,2,0,11,0,1362514260
"blank1","ext","gt49",100,2,30,2,1,30,1,1362514260
"blank1","ext","higher",100,2,23,2,0,23,0,921235281
"blank1","ext","male",100,2,50,2,1,50,1,1362514260
"blank1","ext","no.birth.reg",100,2,21,2,0,21,0,81623521
"blank1","ext","no.educ",100,2,24,2,1,24,1,921235281
"blank1","ext","no.skilled.attendant",100,1,,1,0,,0,371412807
"blank1","ext","non.p20",100,2,94,2,0,94,0,1362514260
"blank1","ext","p20",100,2,6,2,2,6,2,1362514260
"blank1","ext","primary",100,2,76,2,1,76,1,921235281
"blank1","ext","rural",100,2,52,2,2,52,2,1362514260
"blank1","ext","secondary",100,2,55,2,0,55,0,921235281
"blank1","ext","stunted",100,2,32,2,0,32,0,81623521
"blank1","ext","under5",100,2,5,2,0,5,0,1362514260
"blank1","ext","urban",100,2,48,2,0,48,0,1362514260
"blank1","female","fifteento49",100,50,54,50,26,54,26,1362514260
"blank1","female","fiveto14",100,50,11,50,5,11,5,1362514260
"blank1","female","gt49",100,50,30,50,15,30,15,1362514260
"blank1","female","higher",100,50,23,50,10,23,10,921235281
"blank1","female","male",100,50,50,50,0,50,0,1362514260
"blank1","female","no.birth.reg",100,47,21,47,9,21,9,81623521
"blank1","female","no.educ",100,50,24,50,16,24,16,921235281
"blank1","female","no.skilled.attendant",100,100,,100,,,,371412807
"blank1","female","non.p20",100,50,94,50,47,94,47,1362514260
"blank1","female","p20",100,50,6,50,3,6,3,1362514260
"blank1","female","primary",100,50,76,50,34,76,34,921235281
"blank1","female","rural",100,50,52,50,25,52,25,1362514260
"blank1","female","secondary",100,50,55,50,23,55,23,921235281
"blank1","female","stunted",100,47,32,47,11,32,11,81623521
"blank1","female","under5",100,50,5,50,3,5,3,1362514260
"blank1","female","urban",100,50,48,50,24,48,24,1362514260
"blank1","fifteento49","fiveto14",100,54,11,54,0,11,0,1362514260
"blank1","fifteento49","gt49",100,54,30,54,0,30,0,1362514260
"blank1","fifteento49","higher",100,57,23,57,16,23,16,921235281
"blank1","fifteento49","male",100,54,50,54,27,50,27,1362514260
"blank1","fifteento49","no.birth.reg",100,0,21,0,0,21,0,81623521
"blank1","fifteento49","no.educ",100,57,24,57,6,24,6,921235281
"blank1","fifteento49","no.skilled.attendant",100,100,,100,,,,371412807
"blank1","fifteento49","non.p20",100,54,94,54,51,94,51,1362514260
"blank1","fifteento49","p20",100,54,6,54,3,6,3,1362514260
"blank1","fifteento49","primary",100,57,76,57,50,76,50,921235281
"blank1","fifteento49","rural",100,54,52,54,28,52,28,1362514260
"blank1","fifteento49","secondary",100,57,55,57,39,55,39,921235281
"blank1","fifteento49","stunted",100,0,32,0,0,32,0,81623521
"blank1","fifteento49","under5",100,54,5,54,0,5,0,1362514260
"blank1","fifteento49","urban",100,54,48,54,26,48,26,1362514260
"blank1","fiveto14","gt49",100,11,30,11,0,30,0,1362514260
"blank1","fiveto14","higher",100,0,23,0,0,23,0,921235281
"blank1","fiveto14","male",100,11,50,11,6,50,6,1362514260
"blank1","fiveto14","no.birth.reg",100,0,21,0,0,21,0,81623521
"blank1","fiveto14","no.educ",100,0,24,0,0,24,0,921235281
"blank1","fiveto14","no.skilled.attendant",100,0,,0,0,,0,371412807
"blank1","fiveto14","non.p20",100,11,94,11,10,94,10,1362514260
"blank1","fiveto14","p20",100,11,6,11,1,6,1,1362514260
"blank1","fiveto14","primary",100,0,76,0,0,76,0,921235281
"blank1","fiveto14","rural",100,11,52,11,6,52,6,1362514260
"blank1","fiveto14","secondary",100,0,55,0,0,55,0,921235281
"blank1","fiveto14","stunted",100,0,32,0,0,32,0,81623521
"blank1","fiveto14","under5",100,11,5,11,0,5,0,1362514260
"blank1","fiveto14","urban",100,11,48,11,5,48,5,1362514260
"blank1","gt49","higher",100,43,23,43,6,23,6,921235281
"blank1","gt49","male",100,30,50,30,14,50,14,1362514260
"blank1","gt49","no.birth.reg",100,0,21,0,0,21,0,81623521
"blank1","gt49","no.educ",100,43,24,43,17,24,17,921235281
"blank1","gt49","no.skilled.attendant",100,0,,0,0,,0,371412807
"blank1","gt49","non.p20",100,30,94,30,27,94,27,1362514260
"blank1","gt49","p20",100,30,6,30,2,6,2,1362514260
"blank1","gt49","primary",100,43,76,43,26,76,26,921235281
"blank1","gt49","rural",100,30,52,30,15,52,15,1362514260
"blank1","gt49","secondary",100,43,55,43,15,55,15,921235281
"blank1","gt49","stunted",100,0,32,0,0,32,0,81623521
"blank1","gt49","under5",100,30,5,30,0,5,0,1362514260
"blank1","gt49","urban",100,30,48,30,15,48,15,1362514260
"blank1","higher","male",100,23,50,23,13,50,13,921235281
"blank1","higher","no.birth.reg",,,,,,,,921235281
"blank1","higher","no.educ",100,23,24,23,0,24,0,921235281
"blank1","higher","no.skilled.attendant",100,27,,27,0,,0,273077224
"blank1","higher","non.p20",100,23,94,23,22,94,22,921235281
"blank1","higher","p20",100,23,6,23,0,6,0,921235281
"blank1","higher","primary",100,23,76,23,23,76,23,921235281
"blank1","higher","rural",100,23,50,23,6,50,6,921235281
"blank1","higher","secondary",100,23,55,23,23,55,23,921235281
"blank1","higher","stunted",,,,,,,,921235281
"blank1","higher","under5",100,23,0,23,0,0,0,921235281
"blank1","higher","urban",100,23,50,23,17,50,17,921235281
"blank1","male","no.birth.reg",100,53,21,53,11,21,11,81623521
"blank1","male","no.educ",100,50,24,50,8,24,8,921235281
"blank1","male","no.skilled.attendant",100,0,,0,0,,0,371412807
"blank1","male","non.p20",100,50,94,50,47,94,47,1362514260
"blank1","male","p20",100,50,6,50,3,6,3,1362514260
"blank1","male","primary",100,50,76,50,42,76,42,921235281
"blank1","male","rural",100,50,52,50,27,52,27,1362514260
"blank1","male","secondary",100,50,55,50,31,55,31,921235281
"blank1","male","stunted",100,53,32,53,13,32,13,81623521
"blank1","male","under5",100,50,5,50,3,5,3,1362514260
"blank1","male","urban",100,50,48,50,23,48,23,1362514260
"blank1","no.birth.reg","no.educ",,,,,,,,921235281
"blank1","no.birth.reg","no.skilled.attendant",,,,,,,,81623521
"blank1","no.birth.reg","non.p20",100,21,95,21,19,95,19,81623521
"blank1","no.birth.reg","p20",100,21,5,21,2,5,2,81623521
"blank1","no.birth.reg","primary",,,,,,,,921235281
"blank1","no.birth.reg","rural",100,21,58,21,13,58,13,81623521
"blank1","no.birth.reg","secondary",,,,,,,,921235281
"blank1","no.birth.reg","stunted",100,21,32,21,2,32,2,81623521
"blank1","no.birth.reg","under5",100,21,100,21,21,100,21,81623521
"blank1","no.birth.reg","urban",100,21,42,21,8,42,8,81623521
"blank1","no.educ","no.skilled.attendant",100,15,,15,0,,0,273077224
"blank1","no.educ","non.p20",100,24,94,24,21,94,21,921235281
"blank1","no.educ","p20",100,24,6,24,3,6,3,921235281
"blank1","no.educ","primary",100,24,76,24,0,76,0,921235281
"blank1","no.educ","rural",100,24,50,24,15,50,15,921235281
"blank1","no.educ","secondary",100,24,55,24,0,55,0,921235281
"blank1","no.educ","stunted",,,,,,,,921235281
"blank1","no.educ","under5",100,24,0,24,0,0,0,921235281
"blank1","no.educ","urban",100,24,50,24,9,50,9,921235281
"blank1","no.skilled.attendant","non.p20",100,,95,,0,95,0,371412807
"blank1","no.skilled.attendant","p20",100,,5,,0,5,0,371412807
"blank1","no.skilled.attendant","primary",100,,85,,0,85,0,273077224
"blank1","no.skilled.attendant","rural",100,,51,,0,51,0,371412807
"blank1","no.skilled.attendant","secondary",100,,64,,0,64,0,273077224
"blank1","no.skilled.attendant","stunted",,,,,,,,81623521
"blank1","no.skilled.attendant","under5",100,,0,,0,0,0,371412807
