"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,2,100,2,2,2,2992192
"blank1","blank2","female",100,100,54,100,54,54,54,2992192
"blank1","blank2","fifteento49",100,100,49,100,49,49,49,2992192
"blank1","blank2","fiveto14",100,100,12,100,12,12,12,2992192
"blank1","blank2","gt49",100,100,33,100,33,33,33,2992192
"blank1","blank2","higher",100,100,49,100,49,49,49,1935844
"blank1","blank2","male",100,100,46,100,46,46,46,2992192
"blank1","blank2","no.birth.reg",100,100,0,100,0,0,0,212571
"blank1","blank2","no.educ",100,100,1,100,1,1,1,1935844
"blank1","blank2","no.skilled.attendant",100,100,75,100,75,75,75,791787
"blank1","blank2","non.p20",100,100,91,100,91,91,91,2992192
"blank1","blank2","p20",100,100,9,100,9,9,9,2992192
"blank1","blank2","primary",100,100,99,100,99,99,99,1935844
"blank1","blank2","rural",100,100,38,100,38,38,38,2992192
"blank1","blank2","secondary",100,100,86,100,86,86,86,1935844
"blank1","blank2","stunted",100,100,15,100,15,15,15,212571
"blank1","blank2","under5",100,100,6,100,6,6,6,2992192
"blank1","blank2","urban",100,100,62,100,62,62,62,2992192
"blank1","ext","female",100,2,54,2,1,54,1,2992192
"blank1","ext","fifteento49",100,2,49,2,1,49,1,2992192
"blank1","ext","fiveto14",100,2,12,2,0,12,0,2992192
"blank1","ext","gt49",100,2,33,2,1,33,1,2992192
"blank1","ext","higher",100,2,49,2,0,49,0,1935844
"blank1","ext","male",100,2,46,2,1,46,1,2992192
"blank1","ext","no.birth.reg",100,2,0,2,0,0,0,212571
"blank1","ext","no.educ",100,2,1,2,0,1,0,1935844
"blank1","ext","no.skilled.attendant",100,2,75,2,2,75,2,791787
"blank1","ext","non.p20",100,2,91,2,0,91,0,2992192
"blank1","ext","p20",100,2,9,2,2,9,2,2992192
"blank1","ext","primary",100,2,99,2,2,99,2,1935844
"blank1","ext","rural",100,2,38,2,2,38,2,2992192
"blank1","ext","secondary",100,2,86,2,2,86,2,1935844
"blank1","ext","stunted",100,2,15,2,1,15,1,212571
"blank1","ext","under5",100,2,6,2,0,6,0,2992192
"blank1","ext","urban",100,2,62,2,0,62,0,2992192
"blank1","female","fifteento49",100,54,49,54,26,49,26,2992192
"blank1","female","fiveto14",100,54,12,54,6,12,6,2992192
"blank1","female","gt49",100,54,33,54,19,33,19,2992192
"blank1","female","higher",100,56,49,56,29,49,29,1935844
"blank1","female","male",100,54,46,54,0,46,0,2992192
"blank1","female","no.birth.reg",100,48,0,48,0,0,0,212571
"blank1","female","no.educ",100,56,1,56,1,1,1,1935844
"blank1","female","no.skilled.attendant",100,100,75,100,75,75,75,791787
"blank1","female","non.p20",100,54,91,54,49,91,49,2992192
"blank1","female","p20",100,54,9,54,5,9,5,2992192
"blank1","female","primary",100,56,99,56,55,99,55,1935844
"blank1","female","rural",100,54,38,54,20,38,20,2992192
"blank1","female","secondary",100,56,86,56,49,86,49,1935844
"blank1","female","stunted",100,48,15,48,7,15,7,212571
"blank1","female","under5",100,54,6,54,3,6,3,2992192
"blank1","female","urban",100,54,62,54,34,62,34,2992192
"blank1","fifteento49","fiveto14",100,49,12,49,0,12,0,2992192
"blank1","fifteento49","gt49",100,49,33,49,0,33,0,2992192
"blank1","fifteento49","higher",100,50,49,50,27,49,27,1935844
"blank1","fifteento49","male",100,49,46,49,23,46,23,2992192
"blank1","fifteento49","no.birth.reg",100,0,0,0,0,0,0,212571
"blank1","fifteento49","no.educ",100,50,1,50,0,1,0,1935844
"blank1","fifteento49","no.skilled.attendant",100,100,75,100,75,75,75,791787
"blank1","fifteento49","non.p20",100,49,91,49,45,91,45,2992192
"blank1","fifteento49","p20",100,49,9,49,4,9,4,2992192
"blank1","fifteento49","primary",100,50,99,50,50,99,50,1935844
"blank1","fifteento49","rural",100,49,38,49,19,38,19,2992192
"blank1","fifteento49","secondary",100,50,86,50,47,86,47,1935844
"blank1","fifteento49","stunted",100,0,15,0,0,15,0,212571
"blank1","fifteento49","under5",100,49,6,49,0,6,0,2992192
"blank1","fifteento49","urban",100,49,62,49,30,62,30,2992192
"blank1","fiveto14","gt49",100,12,33,12,0,33,0,2992192
"blank1","fiveto14","higher",100,0,49,0,0,49,0,1935844
"blank1","fiveto14","male",100,12,46,12,7,46,7,2992192
"blank1","fiveto14","no.birth.reg",100,0,0,0,0,0,0,212571
"blank1","fiveto14","no.educ",100,0,1,0,0,1,0,1935844
"blank1","fiveto14","no.skilled.attendant",100,0,75,0,0,75,0,791787
"blank1","fiveto14","non.p20",100,12,91,12,11,91,11,2992192
"blank1","fiveto14","p20",100,12,9,12,1,9,1,2992192
"blank1","fiveto14","primary",100,0,99,0,0,99,0,1935844
"blank1","fiveto14","rural",100,12,38,12,5,38,5,2992192
"blank1","fiveto14","secondary",100,0,86,0,0,86,0,1935844
"blank1","fiveto14","stunted",100,0,15,0,0,15,0,212571
"blank1","fiveto14","under5",100,12,6,12,0,6,0,2992192
"blank1","fiveto14","urban",100,12,62,12,7,62,7,2992192
"blank1","gt49","higher",100,50,49,50,22,49,22,1935844
"blank1","gt49","male",100,33,46,33,14,46,14,2992192
"blank1","gt49","no.birth.reg",100,0,0,0,0,0,0,212571
"blank1","gt49","no.educ",100,50,1,50,1,1,1,1935844
"blank1","gt49","no.skilled.attendant",100,0,75,0,0,75,0,791787
"blank1","gt49","non.p20",100,33,91,33,30,91,30,2992192
"blank1","gt49","p20",100,33,9,33,3,9,3,2992192
"blank1","gt49","primary",100,50,99,50,49,99,49,1935844
"blank1","gt49","rural",100,33,38,33,12,38,12,2992192
"blank1","gt49","secondary",100,50,86,50,40,86,40,1935844
"blank1","gt49","stunted",100,0,15,0,0,15,0,212571
"blank1","gt49","under5",100,33,6,33,0,6,0,2992192
"blank1","gt49","urban",100,33,62,33,21,62,21,2992192
"blank1","higher","male",100,49,44,49,21,44,21,1935844
"blank1","higher","no.birth.reg",,,,,,,,1935844
"blank1","higher","no.educ",100,49,1,49,0,1,0,1935844
"blank1","higher","no.skilled.attendant",100,58,75,58,43,75,43,550642
"blank1","higher","non.p20",100,49,92,49,48,92,48,1935844
"blank1","higher","p20",100,49,8,49,2,8,2,1935844
"blank1","higher","primary",100,49,99,49,49,99,49,1935844
"blank1","higher","rural",100,49,36,49,11,36,11,1935844
"blank1","higher","secondary",100,49,86,49,49,86,49,1935844
