"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","female","rural",100,,,,,,,19983693
"blank1","female","secondary",,,,,,,,19983693
"blank1","female","stunted",,,,,,,,19983693
"blank1","female","under5",100,,,,,,,19983693
"blank1","female","urban",100,,,,,,,19983693
"blank1","fifteento49","fiveto14",100,,,,,,,19983693
"blank1","fifteento49","gt49",100,,,,,,,19983693
"blank1","fifteento49","higher",,,,,,,,19983693
"blank1","fifteento49","male",100,,,,,,,19983693
"blank1","fifteento49","no.birth.reg",,,,,,,,19983693
"blank1","fifteento49","no.educ",,,,,,,,19983693
"blank1","fifteento49","no.skilled.attendant",,,,,,,,19983693
"blank1","fifteento49","non.p20",100,,98,,,98,,19983693
"blank1","fifteento49","p20",100,,2,,,2,,19983693
"blank1","fifteento49","primary",,,,,,,,19983693
"blank1","fifteento49","rural",100,,,,,,,19983693
"blank1","fifteento49","secondary",,,,,,,,19983693
"blank1","fifteento49","stunted",,,,,,,,19983693
"blank1","fifteento49","under5",100,,,,,,,19983693
"blank1","fifteento49","urban",100,,,,,,,19983693
"blank1","fiveto14","gt49",100,,,,,,,19983693
"blank1","fiveto14","higher",,,,,,,,19983693
"blank1","fiveto14","male",100,,,,,,,19983693
"blank1","fiveto14","no.birth.reg",,,,,,,,19983693
"blank1","fiveto14","no.educ",,,,,,,,19983693
"blank1","fiveto14","no.skilled.attendant",,,,,,,,19983693
"blank1","fiveto14","non.p20",100,,98,,,98,,19983693
"blank1","fiveto14","p20",100,,2,,,2,,19983693
"blank1","fiveto14","primary",,,,,,,,19983693
"blank1","fiveto14","rural",100,,,,,,,19983693
"blank1","fiveto14","secondary",,,,,,,,19983693
"blank1","fiveto14","stunted",,,,,,,,19983693
"blank1","fiveto14","under5",100,,,,,,,19983693
"blank1","fiveto14","urban",100,,,,,,,19983693
"blank1","gt49","higher",,,,,,,,19983693
"blank1","gt49","male",100,,,,,,,19983693
"blank1","gt49","no.birth.reg",,,,,,,,19983693
"blank1","gt49","no.educ",,,,,,,,19983693
"blank1","gt49","no.skilled.attendant",,,,,,,,19983693
"blank1","gt49","non.p20",100,,98,,,98,,19983693
"blank1","gt49","p20",100,,2,,,2,,19983693
"blank1","gt49","primary",,,,,,,,19983693
"blank1","gt49","rural",100,,,,,,,19983693
"blank1","gt49","secondary",,,,,,,,19983693
"blank1","gt49","stunted",,,,,,,,19983693
"blank1","gt49","under5",100,,,,,,,19983693
"blank1","gt49","urban",100,,,,,,,19983693
"blank1","higher","male",,,,,,,,19983693
"blank1","higher","no.birth.reg",,,,,,,,19983693
"blank1","higher","no.educ",,,,,,,,19983693
"blank1","higher","no.skilled.attendant",,,,,,,,19983693
"blank1","higher","non.p20",,,,,,,,19983693
"blank1","higher","p20",,,,,,,,19983693
"blank1","higher","primary",,,,,,,,19983693
"blank1","higher","rural",,,,,,,,19983693
"blank1","higher","secondary",,,,,,,,19983693
"blank1","higher","stunted",,,,,,,,19983693
"blank1","higher","under5",,,,,,,,19983693
"blank1","higher","urban",,,,,,,,19983693
"blank1","male","no.birth.reg",,,,,,,,19983693
"blank1","male","no.educ",,,,,,,,19983693
"blank1","male","no.skilled.attendant",,,,,,,,19983693
"blank1","male","non.p20",100,,98,,,98,,19983693
"blank1","male","p20",100,,2,,,2,,19983693
"blank1","male","primary",,,,,,,,19983693
"blank1","male","rural",100,,,,,,,19983693
