"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,12,100,12,12,12,157157394
"blank1","blank2","female",100,100,51,100,51,51,51,157157394
"blank1","blank2","fifteento49",100,100,51,100,51,51,51,157157394
"blank1","blank2","fiveto14",100,100,23,100,23,23,23,157157394
"blank1","blank2","gt49",100,100,16,100,16,16,16,157157394
"blank1","blank2","higher",100,100,10,100,10,10,10,78241282
"blank1","blank2","male",100,100,49,100,49,49,49,157157394
"blank1","blank2","no.birth.reg",100,100,79,100,79,79,79,15401602
"blank1","blank2","no.educ",100,100,54,100,54,54,54,78241282
"blank1","blank2","no.skilled.attendant",100,100,85,100,85,85,85,43744568
"blank1","blank2","non.p20",100,100,68,100,68,68,68,157157394
"blank1","blank2","p20",100,100,32,100,32,32,32,157157394
"blank1","blank2","primary",100,100,46,100,46,46,46,78241282
"blank1","blank2","rural",100,100,73,100,73,73,73,157157394
"blank1","blank2","secondary",100,100,16,100,16,16,16,78241282
"blank1","blank2","stunted",100,100,29,100,29,29,29,15401602
"blank1","blank2","under5",100,100,10,100,10,10,10,157157394
"blank1","blank2","urban",100,100,27,100,27,27,27,157157394
"blank1","ext","female",100,12,51,12,6,51,6,157157394
"blank1","ext","fifteento49",100,12,51,12,5,51,5,157157394
"blank1","ext","fiveto14",100,12,23,12,3,23,3,157157394
"blank1","ext","gt49",100,12,16,12,2,16,2,157157394
"blank1","ext","higher",100,11,10,11,0,10,0,78241282
"blank1","ext","male",100,12,49,12,6,49,6,157157394
"blank1","ext","no.birth.reg",100,14,79,14,11,79,11,15401602
"blank1","ext","no.educ",100,11,54,11,9,54,9,78241282
"blank1","ext","no.skilled.attendant",100,10,85,10,9,85,9,43744568
"blank1","ext","non.p20",100,12,68,12,0,68,0,157157394
"blank1","ext","p20",100,12,32,12,12,32,12,157157394
"blank1","ext","primary",100,11,46,11,2,46,2,78241282
"blank1","ext","rural",100,12,73,12,10,73,10,157157394
"blank1","ext","secondary",100,11,16,11,0,16,0,78241282
"blank1","ext","stunted",100,14,29,14,5,29,5,15401602
"blank1","ext","under5",100,12,10,12,1,10,1,157157394
"blank1","ext","urban",100,12,27,12,1,27,1,157157394
"blank1","female","fifteento49",100,51,51,51,28,51,28,157157394
"blank1","female","fiveto14",100,51,23,51,11,23,11,157157394
"blank1","female","gt49",100,51,16,51,7,16,7,157157394
"blank1","female","higher",100,50,10,50,3,10,3,78241282
"blank1","female","male",100,51,49,51,0,49,0,157157394
"blank1","female","no.birth.reg",100,48,79,48,38,79,38,15401602
"blank1","female","no.educ",100,50,54,50,30,54,30,78241282
"blank1","female","no.skilled.attendant",100,100,85,100,85,85,85,43744568
"blank1","female","non.p20",100,51,68,51,35,68,35,157157394
"blank1","female","p20",100,51,32,51,16,32,16,157157394
"blank1","female","primary",100,50,46,50,20,46,20,78241282
"blank1","female","rural",100,51,73,51,38,73,38,157157394
"blank1","female","secondary",100,50,16,50,5,16,5,78241282
"blank1","female","stunted",100,48,29,48,14,29,14,15401602
"blank1","female","under5",100,51,10,51,5,10,5,157157394
"blank1","female","urban",100,51,27,51,14,27,14,157157394
"blank1","fifteento49","fiveto14",100,51,23,51,0,23,0,157157394
"blank1","fifteento49","gt49",100,51,16,51,0,16,0,157157394
"blank1","fifteento49","higher",100,67,10,67,8,10,8,78241282
"blank1","fifteento49","male",100,51,49,51,23,49,23,157157394
"blank1","fifteento49","no.birth.reg",100,0,79,0,0,79,0,15401602
"blank1","fifteento49","no.educ",100,67,54,67,31,54,31,78241282
"blank1","fifteento49","no.skilled.attendant",100,100,85,100,85,85,85,43744568
"blank1","fifteento49","non.p20",100,51,68,51,36,68,36,157157394
"blank1","fifteento49","p20",100,51,32,51,15,32,15,157157394
"blank1","fifteento49","primary",100,67,46,67,36,46,36,78241282
