"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank1","blank2","ext",100,100,70,100,70,70,70,16190126
"blank1","blank2","female",100,100,51,100,51,51,51,16190126
"blank1","blank2","fifteento49",100,100,40,100,40,40,40,16190126
"blank1","blank2","fiveto14",100,100,32,100,32,32,32,16190126
"blank1","blank2","gt49",100,100,11,100,11,11,11,16190126
"blank1","blank2","higher",100,100,,100,,,,5445772
"blank1","blank2","male",100,100,49,100,49,49,49,16190126
"blank1","blank2","no.birth.reg",100,100,,100,,,,2845361
"blank1","blank2","no.educ",100,100,,100,,,,5445772
"blank1","blank2","no.skilled.attendant",100,100,,100,,,,3681022
"blank1","blank2","non.p20",100,100,18,100,18,18,18,16190126
"blank1","blank2","p20",100,100,82,100,82,82,82,16190126
"blank1","blank2","primary",100,100,,100,,,,5445772
"blank1","blank2","rural",100,100,83,100,83,83,83,16190126
"blank1","blank2","secondary",100,100,,100,,,,5445772
"blank1","blank2","stunted",100,100,,100,,,,2845361
"blank1","blank2","under5",100,100,16,100,16,16,16,16190126
"blank1","blank2","urban",100,100,17,100,17,17,17,16190126
"blank1","ext","female",100,70,51,70,36,51,36,16190126
"blank1","ext","fifteento49",100,70,40,70,26,40,26,16190126
"blank1","ext","fiveto14",100,70,32,70,23,32,23,16190126
"blank1","ext","gt49",100,70,11,70,8,11,8,16190126
"blank1","ext","higher",100,68,,68,0,,0,5445772
"blank1","ext","male",100,70,49,70,34,49,34,16190126
"blank1","ext","no.birth.reg",100,75,,75,0,,0,2845361
"blank1","ext","no.educ",100,68,,68,0,,0,5445772
"blank1","ext","no.skilled.attendant",100,67,,67,0,,0,3681022
"blank1","ext","non.p20",100,70,18,70,0,18,0,16190126
"blank1","ext","p20",100,70,82,70,70,82,70,16190126
"blank1","ext","primary",100,68,,68,0,,0,5445772
"blank1","ext","rural",100,70,83,70,68,83,68,16190126
"blank1","ext","secondary",100,68,,68,0,,0,5445772
"blank1","ext","stunted",100,75,,75,0,,0,2845361
"blank1","ext","under5",100,70,16,70,12,16,12,16190126
"blank1","ext","urban",100,70,17,70,3,17,3,16190126
"blank1","female","fifteento49",100,51,40,51,20,40,20,16190126
"blank1","female","fiveto14",100,51,32,51,16,32,16,16190126
"blank1","female","gt49",100,51,11,51,6,11,6,16190126
"blank1","female","higher",100,51,,51,0,,0,5445772
"blank1","female","male",100,51,49,51,0,49,0,16190126
"blank1","female","no.birth.reg",100,50,,50,0,,0,2845361
"blank1","female","no.educ",100,51,,51,0,,0,5445772
"blank1","female","no.skilled.attendant",100,100,,100,,,,3681022
"blank1","female","non.p20",100,51,18,51,9,18,9,16190126
"blank1","female","p20",100,51,82,51,42,82,42,16190126
"blank1","female","primary",100,51,,51,0,,0,5445772
"blank1","female","rural",100,51,83,51,42,83,42,16190126
"blank1","female","secondary",100,51,,51,0,,0,5445772
"blank1","female","stunted",100,50,,50,0,,0,2845361
"blank1","female","under5",100,51,16,51,8,16,8,16190126
"blank1","female","urban",100,51,17,51,8,17,8,16190126
"blank1","fifteento49","fiveto14",100,40,32,40,0,32,0,16190126
"blank1","fifteento49","gt49",100,40,11,40,0,11,0,16190126
